Rating,Product_ID,Review_text,Output
5,B0002KXMT4,"I've had the Haier HLP21E now for about five months, washing six to eight loads a week.  So far, so good.  I also bought the caster set that Haier sells, so I don't have to break my back lugging it back and forth to the sink every day.  The caster set is worth the money, but keep in mind that some of the stores are charging double what Haier charges.  The cost should be about $25.

It's not a quiet machine.  It's not horribly loud, but it's certainly not quiet. I think most people who claim it is are simply going into another room and turning up the TV.  If you have an apartment with tissue paper walls and fear the landlord might hear the noise, get a solid lie ready. This is actually quite fun. I find it very easy to hide this washer under a table cloth or even in my closet!

The inner wash tub is only about one cubic foot, so you will have to do about three loads for every single load you would for a standard size washer.

This brings me to an issue that is important for potential buyers.  Over the months, I've seen people making wild claims about the amount of clothes they can put in this washer.  Please be aware that some are full of beans.  You are NOT going to be able to stuff five pairs of adult denim jeans in this, or king-size sheets and pillow cases, or eight bath towels.  Either people are confusing this model with another larger Haier, or they are people who like to wear their own body soil repeatedly, or they are lying.  Use some common sense.  Firstly, there is not the physical room for the enormous amounts of clothes that are often being claimed.  Secondly, if you stuff the machine full to the top, the soil will not completely rinse out, but will merely redeposit over larger areas. This is disgusting. Out-of-sight should not be out-of-mind when doing laundry.

You should never fill any washer more than half to two-thirds full of dry clothes, so don't do it with this washer.

Because there is no agitating spindle in this washer, heavy pieces of clothes might move to one side of the tub as it empties of water, in preparation for a spin.  If it goes off-balance, a fuzzy-logic will kick in and the tub will stop and refill with water in an attempt to rebalance the clothes.  This can happen easily with bath towels.  I just pause the machine before it goes into a spin, and redistribute them.

Use a good, HE detergent.  You only need about a teaspoon or two, depending on what you are washing.

Remember that the bottom plate goes on the machine with the curvy side ""out"", facing the floor.

Customer Service at Haier USA is a joke.  They don't know what they are talking about, if pressed will admit to never having seen a Haier washer, and they are just plain stupid.  If you really have an issue with your machine, harrass the Customer Service morons until they forward you to Technical.  They will do this if you scream enough and make them cry.",No defect
5,B0002KXMT4,"When I first got this I was like it looks like a real washing machine and works like one too, what's perfect is that all of my utilities are included so thats what makes this a plus, that and its small size and no washer and dryer hookups in the apt. Hook tup to the sink with a simple twist plug it in and you're good to go.  Wash to your hearts content clothes clothes come out just as good as a real washer.  Thoroughly impressed and for 199, saw other models too pricey, this is well worth it.!!!!",No defect
5,B0002KXMT4,"I read a lot of reviews from different sites about this product. There are some reviews saying it is hard to install so I didn't make my decision until this July. I got this machine from Amazon a few days ago. I read the instruction carefully before installed. The instruction and the product indicated how to place the plate correctly onto the bottom. This machine is perfect for 2 persons. The clothes dry easily because the spin is strong enough.  The machine is not very noisy, and understand it should have some kind of sound when it washes or spin.  I used the box which came with this machine to cover it because I don't want my apartment manager knows, and it help a little bit on the sound.
I lived at the 3rd floor and my apartment doesn't have laundry. It saved my life a lot.
At the beginning, I thought that it would deliver by UPS but it was not. I tracked the package everyday to make sure I have someone standby to receive the package because it is a heavy case, over 60 lbs., I didn't want it returned. When I tracked the package was arrived the city, the shipping company will call or email you to contact them to arrange the delivery, I was so happy with it.

(Sept. 12, 2010)  After 2 years, everything works fine.  Very important, don't put too much clothes in one load, after a few try, I know how to balance for every load. This mini washer machine is perfect to let me separate the colors of the clothes and my daughter's clothes in different loads. I can wash and do something else at the same time, and no more wait at the laundry anymore.  I love it.",No defect
5,B0002KXMT4,"I love this machine. I got it a few weeks ago and I have not been sorry. It's small and compact, I keep it in my small apt kitchen!. It's easy to move (I'm not strong). I save on laundry-there are 2 of us and I do all the light (in weight) items (4 loads/week) in the machine and send things like blankets and jeans to the laundry. But what a savings on my laundry bill! Not that it doesn't wash jeans or heavy items (I have washed them and they come out fine but I don't have the room to hang up so much laundry to dry).

If you have limited space, don't hesitate to get this washer. You won't be sorry!",No defect
5,B0002KXMT4,"This is bar none the best washer! Everything is included to simply hook it to almost any kitchen type tap, You don't need to run to the hardware store for an adapter (there is a washer to remove if it the inside thread). Ok from some of the reviews I see people can't read an owners manual, or are talking about an older modle. Read the Owners Manual then assemble the bottom plate, put in the almost idiot proof lint filter (it says Top,on the top and bottom on the bottom which is soooo easy to clean,and you must clean it every time.) level the machine adjusting the feet (you will need a level, I got a magnetic plastic one for 99 cents from the hardward store), and your ready to wash clothes.  It's QUIET!!! very Quiet. You should use the HE laundry soap. It will nicely and quietly wash a set of full sized cotton sheets, including the two pillow cases, I have washed two pairs of heavy Jeans in it. I do a wash every other day. The controlls are so easy, and check this out you loose power and machine remember were it was in the cycle you just press the start button it takes off where it left off. It dings when it's done but does so quietly,if you leave the top up after putting in the clothes and soap it dings at the start of the wash cycle, to remind you to put the cover down. I can't even think of any thing negative to comment on. OH and the stainless steel basket is a HUGE plus if you live with hard water. One of the BEST features is whe the clothes come out of the machine they are dryer then any full sized I have used! This is a wonderful product, some of the negative responces are from people that either try to overload it or put in too much soap. I have used regular soap, but using less than a 1/4 cap full. With the price of gas and the cost to go to the laundrymat, This machine will save you a lot of money in a short time. It's Quiet!, does a great job of washing clothes! If you fear your landlord might not like you using this, you take the box it comes in spraypaint it white make a nice cover to hide it under. Save the packing material and when you move it's covert moving into your next apartment..lol",No defect
5,B0002KXMT4,"this little washer is excellent!
i checked reviews on several machines before buying this one.  wanted the washer/dryer combo from thor, but there seem to be numerous mechanical problems.  especially surprising considering the price.  also looked at the little ""wonder washer"" mini portable washer and rejected it for the same reason.  it's apparently cheaply made, doesn't work well and got more bad reviews than good.
the haier reviews made me a little nervous, too, until i noticed that all the bad ones said the same thing.  it leaks if connections are not tight enough, it makes a horrible sound if the plate is put on upside down, and it mustn't be over-loaded or have too much detergent put in.  all of this amounted to consumer error.  i really needed the washer and decided to take a chance.  it's one of the best decisions i ever made.  the only problem i had was with installing the plate.  as everyone has mentioned, the holes don't match and the screws are too large.  i remedied this by very gently enlarging the holes on the bottom of the machine with an ice pick, being careful not to damage any working parts.  got the machine running soon and i've been using it several times a week since it arrived two months ago.
one other thing.  in reference to the metal plate being improperly installed, there were comments about instructions not being clear.  something may have changed since those reviews were written because the instruction book i have is quite explicit, and the plate is clearly marked.  the directions are actually pressed into the metal.  there is no way i would have put it on wrong.  either people were ignoring this or (more likely, i think)haier took note of the problem and did something about it.
anyway, if you're in need of a washer and short on space, do get one of these.  it's well worth the money.
my sincere thanks to everone who wrote reviews, good and bad.  you were all instrumental in helping me make this choice.",No defect
5,B0002KXMT4,"I live in a New York City apartment.  Although there is a laundry room in our building there is nothing like having your own washer to do laundry at your own convenience.  No waiting for the machine, no correct change/dollars, no wondering what was washed in the machine before your wash...in otherwords a real must have item.
This adapts to the kitchen sink faucet so easily.  The drain hose never overflows the sink's capacity.
You can't wash many heavy items all at once.  You do have to plan how you'll do laundry.  I manage to get all my underwear, socks, t-shirts, night shirts (light items) all in one load.  My bed sheets and pillow cases in another.  Jeans, well, you have to be careful.  I would recommend no more than four pairs at once, of course, I'm petite so a larger/taller person I would recommend no more than 2 pairs at once.  Then the bath towels and I'm done!
I couldn't live without this machine now that I have it.  It is a huge value for the money.  Also, Haier is so easy to deal with regarding any  service problems or questions.
I would recommend this machine, or a larger one if you have more space, to anyone living in a large city apartment building.",No defect
5,B0002KXMT4,"I bought the Haier washer because I wanted a washer that was portable and space saving.  The Haier is all that and more!  This washing machine washes clothes better than my bulky old-fashioned automatic!  In addition, the Haier holds about the same size load as the standard washer - I am able to wash in it a complete set of bath towels or two to three pairs of pants along with a couple of tee shirts.  My best recommendation for the Haier is the way it rinses the clothes - the double rinse feature gets out all the soap so my clothes are really clean, soft, and fresh.  I am very happy with this machine!",No defect
4,B0002KXMT4,"This is a great machine, especially if you live in a small place and have a baby like I do!.  Just be careful about how full you fill it. It is quick to overflow on to floor if you put too much in.
Like most others we had trouble putting the bottom plate on. Directions are unclear. Put it on so the indentation is inside and the extended part faces floor. If you don't it will scrape and make a horrible noise. We made this mistake and had to flip it up and turn the plate around. Its shaped like that so when drum is full of clothes and water it has some room to sink too.",No defect
3,B0002KXMT4,"It does the job.  Mostly.

It's convenient in terms of size and connections, but if you're like me and used to IKEA-like exactness of everything matching up perfectly and fitting snugly, you will be disappointed.  The hose leaks at each end, and the bottom plate barely fits the bottom.

I was only able to fully complete the wash cycle on the first load.  I'm not sure what it is, but the washer keeps re-rinsing without ever finishing.  I'm gonna try again with a lighter load.

On the other hand, I lived with a friend who has the same one (which is why I bought it) and it works fine.  Before purchasing, make sure that you have an even, hard (concrete) surface on which to position it while washing.  This  is not a good unit for older houses with less than ideal plumbing or small sinks.

It also depends on where you live.  In NYC it's great if you're in a small space and don't feel like carrying a bag of laundry around the streets.  However, in a place you can move around by car that has laundromats nearby, this washer isn't worth the trouble.  Plus, laundromats have driers, and you'll be done with your clothes a lot quicker.

All in all, it's cheap product and priced to be so.",Defect
1,B0002KXMT4,"After reading positive reviews, I was really looking forward to receiving my washer. (I'm so tired of going to the laundromat week after week.) However, when my washer arrived, it didn't work... no power. Nothing. When I called Haier customer service, they told me I'd have to return the product to Amazon. Amazon was very helpful; but unfortunately did not have a replacement washer for me. So I reboxed it and lugged it down the steps of my 2nd floor apartment to the UPS store. My experience could've been worse. But in the end I'm still visiting my local laundromat weekly.",Defect
4,B0002KXMT4,"The washer came well packaged, in two boxes with a filler between the boxes.
Installation was easy. Of course I've meet a problem when a hole on bottom cover does not match to a hole in a body of a washer. Bottom cover is made from very soft metal and it is not a problem to punch new one.
On second use an input filter was a little bit popped out by water. I pushed it back and did not see any problem since then.
I use it two months and in a whole this washer works fine.",No defect
5,B0002KXMT4,I very glad when i bought this mashine! It's excellent! i recommend this mashine for my friends!!!,No defect
5,B0002KXMT4,"This is a wonderful wondeful little machine. It's small enough to fit, but large enough to do a good size load!

Warning though... human error can occur... don't forget to put drain tube INTO SINK.. floods may occur *grins sheepishly*

If I could rate 20/5 stars, I would.",No defect
4,B0002KXMT4,"We have used the Haier Compact Washer almost daily for the past 8 months and have had no mechanical issues.  Works great on lightly soiled clothing and is highly recommended to anyone with newborns or toddlers.  Like the other reviews I advise you to double check all connections/fittings and make sure the drain hose is fixed securely in the sink.  Also, I will never wash more than 2-bath towels or 1-pair + 2-tshirts at a time.  Otherwise the load will become unbalanced during the spin cycle.

Product Complaints:

- Handles on either side are extremely too small for moving the unit.

- Drain hose adapter will not fit over most standard sinks.  We have to use a heavy pot or pan to secure the hose in the sink.

Other than that we are very pleased with our purchase.",No defect
1,B0002KXMT4,"With the unit I received, when I set the water level to high, it would make a terrible grinding noise without starting the wash cycle. It did, indeed, sound like a jack hammer, but was probably its insides disintegrating. Fortunately, the spin cycle worked fine, so I was able to drain the tub.

With the water level set to medium, the wash cycle did commence, but consisted of a feeble swishing back and forth (it operates by shooting jets of water through the sides of the tub while doing a half-spin) that did little to clean clothes. I washed one load twice and it still came out smelling slightly off - possibly though I didn't use enough detergent, based on advice from earlier reviews. Following that, I packed it up to return.

It's unreasonable to expect high quality with this product line, but every part of this machine is as cheap as could be used in its manufacture. The drain hose is of stiff, inflexible plastic that would undoubtedly break one day. There were slight leaks that caused puddles underneath, and also from the water hose connection. The metal plate you have to attach to the bottom has to be bent to make it fit - fortunately, it's not much thicker than a piece of aluminum foil. When I removed it to repackage the washer, there were bits of rubber and a film of oil on it, just from a couple uses. It's unlikely this machine would last very long.

There is a little entertainment to be had from the broken English instructions printed on top of the machine. The manual is a little better grammatically, but still not of much practical use. I can't say I would buy this brand again.",Defect
3,B0002KXMT4,"Getting one of these for our apartment was great. No more running out in the cold just to wash some work clothes. The setup was a breeze (although, there was a bit of a mishap on my part when I didn't tighten one of the connections tightly enough, thus spraying water on myself, my unsuspecting girlfriend, and a very shocked pair of cats.

Our kitchen floor is pretty unbalanced, so we're unable to do anything larger than a medium load without the machine making a horrendous churning sound.

If you live in an apartment and are tired of always having to set aside every quarter you come across, get this product.",No defect
5,B0002YTLZY,"I really like this rangehood.  The white puts off so much light, I seldom turn on the overhead light. Thanks",No defect
4,B0002YTLZY,"i found what i needed for its purpose. the range hood blends in perfectly with the rest of my kitchen. the only negative thing i'd have to note is it is a bit noisy but for the price i paid that is to be expected otherwise, it really is perfect;)",No defect
5,B0002YTLZY,It was easy to install this range hood where the old one was. The standard kitchen cabinets of 29 7/8 inches allow a nice fit for this range hood. The light over my new all white GE stove is perfect.,No defect
4,B0002YTLZY,"I have not installed this to date, but it seems to be in very good conditon and as soon as I can I will write a review on this Broan 413001 non ducted range hood.",No defect
5,B0002YTLZY,"I ordered this range hood despite my husband's misgivings about what we would end up with. He loves me just as much after it arrived as he did before I ordered it, maybe even a little more. I kept him from having to drive 60 miles to find a range hood for that price. We had looked here in the community where we live but the only range hoods they offered were 3 times the price and looked a whole lot cheaper. When the Broan 30"" 2 speed hood with light arrived the package was in mint condition, the color was right, it fit, our contractor installed it and I love it. This is a lot of hood for the money. It's better constructed than many I had looked at. I feel confident the controls will hold up better if used by children or grandchildren as may be the case with this range hood.",No defect
4,B0002YTLZY,"This is the perfect range hood for the price range.  Reasonably quiet fan, but just about what you'd expect.  Love the lighting reflecting on the range!  Very pleased.",No defect
1,B0002YTLZY,You get what you pay for.  Cheaply made. Flimsy.  Very loud.  Don't bother purchasing this.  You will be very unhappy. Sent product back.  To date have not received a refund.  It's over two weeks.,No defect
5,B0002YTLZY,Replaced a really old hood with this one. Works great. It was very easy to install best of all. Looks great.,No defect
4,B0002YTLZY,"Range hoods are so expensive. I was in sticker shock looking for a replacement to the one I had at the time. That is, until I found this one on Amazon. I couldn't believe its price. I ordered and got it. Mind you, it is an economy model. The fan is a bit loud. The edges are not exactly square, i.e., I can see a little gap between the hood and the cabinet to its left with the gap bigger at the bottom than the top. But, it works as advertised. The light works. The fan is strong. And, it looks good. People really don't notice the gap that I mentioned.",No defect
5,B0002YTLZY,Low $$$ unit and nicely made,No defect
3,B0002YTLZY,Fan power is very weak. You get what you pay for. Dimensions were accurate.,No defect
5,B0002YTLZY,perfect and easy to install,No defect
5,B0002YTLZY,This worked very well and fit right in its place.,No defect
5,B0002YTLZY,Works well Shipping about two weeks,No defect
5,B0002YTLZY,"Just purchased this and installed it today. Basic model of hood but looks good. Easy to install with a helper holding it while I attached it to the cabinet. It arrived in good shape with the exception of a small dent on the back which won't ever be seen. Comes with screws for attaching to cabinets. Comes with metal filter in place. Does not come with a light bulb. Overall, I like it.",No defect
1,B0002YTLZY,"Just opened today, front grill was bent. Box did not show damaged. This is going to be returned!",Defect
5,B0002YTLZY,Fit perfect momma was happy,No defect
3,B0002YTLZY,Looks to be a good product was cheaper on amazon then the big box stores.,No defect
1,B0002YTLZY,This thing is so weak. Doesn't pull anything into it when cooking.,Defect
5,B0002YTLZY,Works and looks great!,No defect
3,B0002YTLZY,"Nothing special, its a range hood. Replacement for my 15 year old Kenmore. Other than the badging, it was the exact same hood.",No defect
4,B0002YTLZY,Replaced same hood.,No defect
1,B0002YTLZY,I installed it and its worthless.  You get what you pay for. I will try to return it.,Defect
5,B0002YTLZY,Great price. You can never go wrong with a Broan product. Highly recommend.,No defect
5,B0002YTLZY,Works fine,No defect
4,B0002YTLZY,Worked out fine for a rental property I renovated. Flimsy but what do you want for $40. Half the price of the big box home improvement stores,No defect
5,B0002YTLZY,Works as expected,No defect
5,B0002YTLZY,Very easy to install. Very happy with the range hood,No defect
5,B0002YTLZY,Super Great Value!!,No defect
5,B0002YTLZY,Good product for the price,No defect
5,B0002YTLZY,Great! Easy and fast!,No defect
5,B0002YTLZY,"Yes, it's very plain, very basic. And it doesn't cost a lot. And it works... perfectly. What more could you ask? Installation was a breeze: one wire nut to connect the white wires, and another to connect the black. Wrap the ground wire around the terminal screw and tighten it, and you're ready to mount the unit to the underside of the cabinet above your range. Screw in a light bulb and turn on the power-- you're done. Cheap, easy to install, and it runs like a pickleseeder... I like it.",No defect
3,B0002YTLZY,Ecpected it to plug directly in but had to get electriction to hook up,No defect
5,B0002YTLZY,easy to install and works great.,No defect
4,B0002YTLZY,"I haven't had it that long ,but it seems to be working great and the color is good.",No defect
5,B0002YTLZY,"Why it took me so long to replace my old range exhaust, I don't know. This one is great as it's ductless.
It works well and since I knew it didn't come with a light bulb I had one ready for post installation.
When I walk in to my kitchen and see this new non ductred range hood I am quite happy.
Good price too.",No defect
5,B0002YTLZY,"Nice basic replacement for the broken range hood that came with our house. The old NuTone was completely dead, so, we purchased this as a replacement. The product came packaged relatively okay. There was a small dent in the upper fold on the back of the unit, but since it would be barely noticeable, we didn't bother replacing it. The NuTone I took out was recessed in the top, and the electrical supply from the wall was near the top of the unit about 3 inches over from the corner. This unit is completely flush topped and has two knockouts, one on the top, and one in the rear about 7 inches in from the corner. I had to cut a swath of the drywall behind the hood to get the power supply to line with the knockout. Not a huge issue, but slightly annoying.

There are instructions for a recessed cabinet install as well. The unit out of the box is fine for a flush bottom cabinet. Figures I have recessed bottoms. Instead of installing filler wood to make flush for the mounting holes, I opted to use longer wood screws with washers and tie right into the bottom shelf in the rear, and use smaller holes on the front lip of the range hood to bite into the front fascia of the cabinet. Make sure you drill pilots for the screws. 1/8"" drill bit works beautifully. Once hung, make your electrical connections. There are no wire nuts supplied, so, make sure you have some handy. Everything else went beautifully, the unit is solidly in place, and everything works perfectly. Switches are substantial and we put a 75 watt equivalent LED bulb in there, so we can actually see what we are cooking now!

I would have rated 4.5 due to the dent in the unit. The box was not damaged, so, it came from the factory with that issue. Since unit works as desired and it wasn't a huge problem with the dent, it retained a 5 star review.",No defect
1,B0002YTLZY,Filter was damaged. .,Defect
5,B0002YTLZY,Hallelujah,No defect
5,B0002YTLZY,Just what I wanted.,No defect
2,B0002YTLZY,"Haven't even gotten the hood installed yet, but the package arrived well dented on a couple sides, and the hood inside reflects that damage in the form of dents in the thin and lightweight metal. Also, a minor defect in the interior is noted, where the metal was not flush to the sidewalk and displays a sharp edge, bumping it from the rear.",Defect
5,B0002YTLZY,Works like a charm nice inexpensive option,No defect
5,B0002YTLZY,Good,No defect
5,B0002YTLZY,It looks lovely  the night light is perfect,No defect
4,B0002YTLZY,This product came exactly as described. The fan could be a little better but other than that for the price it is awesome.,No defect
5,B0002YTLZY,Great,No defect
2,B0002YTLZY,"The Light is on the right edge of the unit, giving uneven light to the stove surface.  Fan element is near the rear of the unit and does not fully pull smoke/steam from the front burners. Considering returning.",Defect
5,B0002YTLZY,"Look good, I don't use the vent, only the light.",No defect
5,B0002YTLZY,Perfect addition to my kitchen.,No defect
1,B0002YTLZY,"I bought this unit to replace an older Broan ducted range hood. I've had this for about six months and this thing is absolutely worthless. The fan is positioned in the worst possible place - in the middle at the very back of the unit - the only steam, smoke, etc. it could catch would have to come from the control panel of the stove - where there are no burners. As it is now, steam from boiling pots just go over the front edge of the hood and up to the cabinet doors, where it condenses and runs down them, over the hood and back onto the stove; or it gathers under the hood, condenses and runs down the wall behind the stove. Now I regret replacing the other unit. Don't bother with this model unless you have some bizarre stove that has one burner, right in the middle of the very back of the cooktop.",Defect
4,B0002YTLZY,"much nicer then the one i had, fan isn't too quiet but doesnt bother me.",No defect
5,B0002YTLZY,This hood works great! I am very happy with this purchase.,No defect
5,B0002YTLZY,Installed very easily and works perfectly,No defect
5,B0002YTLZY,great for a update,No defect
1,B0002YTLZY,"This model is cheap price, so it is cheap build, it is just a fan with a cover on it, will be hard to clean the inside surface.",No defect
5,B0002YTLZY,Very good for the price,No defect
5,B0002YTLZY,Quality product for the price. Do need to know how to install in order to do it yourself.,No defect
4,B0002YTLZY,"Was shipped quickly, Everything was in the box, I did use different screws because I was attaching it to the bottom of upper cabinet, took me maybe 30 min. to install, nice and light weight. I am very pleased. When turned on the fan is neither quiet or loud just the sound of a fan running so that is fine. Light is fine for being over a stove. I got this stove hood because the fan switch on my jen air went out and I just couldn't see spending $$$ to replace just the switch. I would buy again and would recommend this hood.",No defect
5,B0002YTLZY,nice,No defect
5,B0002YTLZY,I bought this to replace the one in a  30 year old condo that I own.  It is a perfect fit and just right for a non-ducted under cabinet installation.  Definitely a bargain.,No defect
4,B0002YTLZY,"It live in a rental & it had no vent hood. So I didn't want to spend a lot. My sister & I put it up.
This is exactly what I was looking for & it looks great. I have light & a vent over my stove now.
However; it was dented. But the the dent was small & in the back where it wouldn't be seen, so
I kept it, to avoid the return hassle. The fan was a bit noisy at first, but after running it a few times
it quieted down and its fine now.",No defect
5,B0002YTLZY,EXCELENTE PRODUCTO,No defect
5,B0002YTLZY,"it is an inexpensive product which i bought as a temporizing measure. it works very well to remove odors.
easy setup and installation...maybe half an hour from unboxing to functional.
you need to wire it yourself...relatively simple...the spots where the connections need to be made are pretty clear
i wall mounted mine so i needed screws other than those supplied
the fan is a bit noisy, but tolerable.
all in all a really good product. i would purchase again",No defect
5,B0002YTLZY,Works perfect,No defect
3,B0002YTLZY,Bought for gal pal and have yet to hear any complaints. Looks good and is quiet and she got an extra filter!,No defect
5,B0002YTLZY,"Pretty much an identical replacement for the one we had in there. I pulled it out, and slid this one in. It installed easy and we are happy with it. The paint was coming off the old one. Haven't had that issue with this one yet. It is about 6 months old now. Still looks new and works just fine.",No defect
5,B0002YTLZY,My husband has bought several - much cheaper than local stores. Can't beat the price & the quality is good.,No defect
5,B0002YTLZY,Great for the price. Easy to install and wipe down. Both the fan and light work great.,No defect
4,B0002YTLZY,I am in the middle of remodeling my kitchen and I wanted a hood range to replace the oversized one I had.  I started doing price checks at all of the local stores and they were just way to expensive. I didn't want anything fancy just one that worked pretty good. So I checked on Amazon and found this one so I bought it hoping it wouldn't be to big and it wasn't. The price was good but the quality not so great. It's one of those you get what you pay for. Obviously it is very basic on/off light and high/low fan. The only issue I have is you have to turn the fan on before or right when you start cooking or your whole house will get smokey. It is very easy to clean and to change the lightbulb.,No defect
5,B0002YTLZY,Exactly as described. We'll see how it works!!,No defect
5,B0002YTLZY,"We finally had to replace our range. And I do mean finally the range was at the house before we were! No joke it was original to the house which was built in 1976! Back in the 70's gold must have been a popular color for appliances in a kitchen. I personally only like white for kitchen appliances, but when we moved in all the appliances were still working so I couldn't justify replacing them due to the fact I didn't like the color. One by one they finally started to fail and each time they were replaced with white.

When it came time to replace the range we had serious trouble trying to find one to fit in the space we had. We finally found one and only one to fit the space. But the range hoods that went with the brand of the range were expensive yet looked awful! We were very happy to find this range hood. It looks great with the new range.",No defect
5,B0002YTLZY,"It was perfect, a identical match Amazon really came through! Thank you!",No defect
4,B0002YTLZY,Easy to install and works great!,No defect
5,B0002YTLZY,Works great! Can't beat it for price!,No defect
4,B0002YTLZY,"Nothing fancy, but it does the job.",No defect
5,B0002YTLZY,Good price and looks and works good.,No defect
4,B0002YTLZY,I was disappointed that all the new hoods have toggle switches not dial switches.  The product its self is great.,No defect
4,B0002YTLZY,Fit perfect and easy to install,No defect
4,B0002YTLZY,good deal,No defect
5,B0002YTLZY,great price,No defect
5,B0002YTLZY,"This was an excellent purchase. For the price, I couldn't be any happier. I bought a $6 cord at the hardware store and had it installed in under 30 minutes.",No defect
4,B0002YTLZY,Super easy to install. My only complaint is having to pay an extra $20 for the power cord.,No defect
5,B0002YTLZY,Great value and Works like a charme.,No defect
5,B0002YTLZY,"This is a perfect replacement for our old one. Fits perfectly, easy installation. Absolutely perfect, and quiet. Our was non vented, 25 years old.love the fact that the filter was included.",No defect
5,B0002YTLZY,Fast shipment.  Excellent,No defect
5,B0002YTLZY,Perfect!,No defect
5,B0002YTLZY,Arrived overnight and was easy to install. The light is so handy because the lighting in our kitchen is not that great. The color choices were a bit confusing but I finally figured out how to order just white instead of some sort of off-white color. Really pleased with this purchase!,No defect
5,B0002YTLZY,Pretty much same product as big box stores.  I had it delivered directly to rent house instead of having to go get and deliver it.,No defect
4,B0002YTLZY,Quieter than I expected so I call it a good value.,No defect
5,B0002YTLZY,Perfect,No defect
4,B0002YTLZY,"Unexpectedly, this unit does have provisions for ducting. A duct collar & damper are supplied, so it can be installed either way. For me, it replaced the same model older unit which was non-ducted only, so I installed it non-ducted.
Unlike the photo shows, on the unit sent to me, the fan & light rocker switches are black on black background.",No defect
5,B0002YTLZY,Exact fit and very affordable replacementnow I don't have to change all of my kitchen!,No defect
4,B0002YTLZY,A bit load but overall a good option to those expensive hoods.,No defect
3,B0002YTLZY,WORKS OK,No defect
5,B0002YTLZY,Arrived fast and very easy to install!,No defect
5,B0002YTLZY,"Exactly what I wanted.  Delivered in short order, everything worked.",No defect
3,B0002YTLZY,Could use a lot more suction. But...I should have been more careful reading the description. The fan's made well and installed very easily.,No defect
5,B0002YTLZY,just perfect! the white matches the stove and refrig. perfectly- works perfect- easy to install - came earlier than expected. thank you:),No defect
5,B0002YTLZY,"Pros: for those who cook a lot, this is a great filter, regardless of no duct

Cons: not that powerful",No defect
5,B0002YTLZY,"Easy to install, looks great,",No defect
5,B0002YTLZY,Love it !,No defect
4,B0002YTLZY,Installed easily.,No defect
5,B0002YTLZY,Works great fit perfect,No defect
5,B0002YTLZY,"Perfect replacement for my original, and was very easy to install",No defect
5,B0002YTLZY,"This duct less vent is great, very quiet, requires hard wiring but is very easy to install.",No defect
5,B0002YTLZY,Easy to install great for rental property,No defect
5,B0002YTLZY,Awesome,No defect
5,B0002YTLZY,Nice replacement oven fan. But the mounting holes don't line up with the ones you remove. Maybe it was just mine because it was so old. So get out your drill and have some one help you hold it in place. It's a two person job if the old holes don't line up.,No defect
5,B0002YTLZY,Very good love it,No defect
